#,Question,Iteration,Response
12,Using an expired coupon for merchandise,96,2
12,Using an expired coupon for merchandise,97,1
12,Using an expired coupon for merchandise,98,1
12,Using an expired coupon for merchandise,99,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,0,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,1,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,2,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,3,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,4,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,5,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,6,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,7,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,8,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,9,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,10,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,11,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,12,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,13,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,14,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,15,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,16,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,17,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,18,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,19,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,20,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,21,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,22,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,23,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,24,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,25,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,26,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,27,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,28,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,29,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,30,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,31,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,32,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,33,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,34,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,35,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,36,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,37,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,38,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,39,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,40,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,41,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,42,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,43,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,44,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,45,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,46,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,47,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,48,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,49,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,50,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,51,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,52,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,53,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,54,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,55,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,56,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,57,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,58,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,59,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,60,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,61,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,62,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,63,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,64,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,65,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,66,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,67,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,68,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,69,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,70,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,71,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,72,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,73,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,74,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,75,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,76,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,77,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,78,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,79,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,80,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,81,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,82,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,83,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,84,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,85,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,86,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,87,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,88,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,89,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,90,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,91,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,92,1
