#,questions,iterations,answers
15,Using a coupon for merchandise you did not buy.,61,2
15,Using a coupon for merchandise you did not buy.,62,2
15,Using a coupon for merchandise you did not buy.,63,1
15,Using a coupon for merchandise you did not buy.,64,1
15,Using a coupon for merchandise you did not buy.,65,1
15,Using a coupon for merchandise you did not buy.,66,2
15,Using a coupon for merchandise you did not buy.,67,2
15,Using a coupon for merchandise you did not buy.,68,1
15,Using a coupon for merchandise you did not buy.,69,2
15,Using a coupon for merchandise you did not buy.,70,1
15,Using a coupon for merchandise you did not buy.,71,2
15,Using a coupon for merchandise you did not buy.,72,1
15,Using a coupon for merchandise you did not buy.,73,2
15,Using a coupon for merchandise you did not buy.,74,2
15,Using a coupon for merchandise you did not buy.,75,1
15,Using a coupon for merchandise you did not buy.,76,1
15,Using a coupon for merchandise you did not buy.,77,2
15,Using a coupon for merchandise you did not buy.,78,2
15,Using a coupon for merchandise you did not buy.,79,2
15,Using a coupon for merchandise you did not buy.,80,2
15,Using a coupon for merchandise you did not buy.,81,1
15,Using a coupon for merchandise you did not buy.,82,2
15,Using a coupon for merchandise you did not buy.,83,1
15,Using a coupon for merchandise you did not buy.,84,2
15,Using a coupon for merchandise you did not buy.,85,2
15,Using a coupon for merchandise you did not buy.,86,1
15,Using a coupon for merchandise you did not buy.,87,2
15,Using a coupon for merchandise you did not buy.,88,1
15,Using a coupon for merchandise you did not buy.,89,2
15,Using a coupon for merchandise you did not buy.,90,1
15,Using a coupon for merchandise you did not buy.,91,1
15,Using a coupon for merchandise you did not buy.,92,2
15,Using a coupon for merchandise you did not buy.,93,2
15,Using a coupon for merchandise you did not buy.,94,1
15,Using a coupon for merchandise you did not buy.,95,1
15,Using a coupon for merchandise you did not buy.,96,1
15,Using a coupon for merchandise you did not buy.,97,2
15,Using a coupon for merchandise you did not buy.,98,1
15,Using a coupon for merchandise you did not buy.,99,2
16,Taping a movie off the television.,0,3
16,Taping a movie off the television.,1,3
16,Taping a movie off the television.,2,3
16,Taping a movie off the television.,3,3
16,Taping a movie off the television.,4,3
16,Taping a movie off the television.,5,3
16,Taping a movie off the television.,6,3
16,Taping a movie off the television.,7,3
16,Taping a movie off the television.,8,3
16,Taping a movie off the television.,9,3
16,Taping a movie off the television.,10,3
16,Taping a movie off the television.,11,3
16,Taping a movie off the television.,12,3
16,Taping a movie off the television.,13,3
16,Taping a movie off the television.,14,3
16,Taping a movie off the television.,15,3
16,Taping a movie off the television.,16,3
16,Taping a movie off the television.,17,3
16,Taping a movie off the television.,18,3
16,Taping a movie off the television.,19,3
16,Taping a movie off the television.,20,3
16,Taping a movie off the television.,21,3
16,Taping a movie off the television.,22,3
16,Taping a movie off the television.,23,3
16,Taping a movie off the television.,24,3
16,Taping a movie off the television.,25,3
16,Taping a movie off the television.,26,3
16,Taping a movie off the television.,27,3
16,Taping a movie off the television.,28,3
16,Taping a movie off the television.,29,3
16,Taping a movie off the television.,30,3
16,Taping a movie off the television.,31,3
16,Taping a movie off the television.,32,3
16,Taping a movie off the television.,33,3
16,Taping a movie off the television.,34,3
16,Taping a movie off the television.,35,3
16,Taping a movie off the television.,36,3
16,Taping a movie off the television.,37,3
16,Taping a movie off the television.,38,3
16,Taping a movie off the television.,39,3
16,Taping a movie off the television.,40,3
16,Taping a movie off the television.,41,3
16,Taping a movie off the television.,42,3
16,Taping a movie off the television.,43,3
16,Taping a movie off the television.,44,3
16,Taping a movie off the television.,45,3
16,Taping a movie off the television.,46,3
16,Taping a movie off the television.,47,3
16,Taping a movie off the television.,48,3
16,Taping a movie off the television.,49,3
16,Taping a movie off the television.,50,3
16,Taping a movie off the television.,51,3
16,Taping a movie off the television.,52,3
16,Taping a movie off the television.,53,3
16,Taping a movie off the television.,54,2
16,Taping a movie off the television.,55,3
16,Taping a movie off the television.,56,3
16,Taping a movie off the television.,57,3
16,Taping a movie off the television.,58,3
16,Taping a movie off the television.,59,3
16,Taping a movie off the television.,60,3
16,Taping a movie off the television.,61,3
16,Taping a movie off the television.,62,3
16,Taping a movie off the television.,63,3
16,Taping a movie off the television.,64,3
16,Taping a movie off the television.,65,3
16,Taping a movie off the television.,66,3
16,Taping a movie off the television.,67,3
16,Taping a movie off the television.,68,3
16,Taping a movie off the television.,69,3
16,Taping a movie off the television.,70,3
16,Taping a movie off the television.,71,3
16,Taping a movie off the television.,72,3
16,Taping a movie off the television.,73,3
16,Taping a movie off the television.,74,3
16,Taping a movie off the television.,75,3
16,Taping a movie off the television.,76,3
16,Taping a movie off the television.,77,3
16,Taping a movie off the television.,78,3
16,Taping a movie off the television.,79,3
16,Taping a movie off the television.,80,3
16,Taping a movie off the television.,81,3
16,Taping a movie off the television.,82,3
16,Taping a movie off the television.,83,3
16,Taping a movie off the television.,84,3
16,Taping a movie off the television.,85,3
16,Taping a movie off the television.,86,3
16,Taping a movie off the television.,87,3
16,Taping a movie off the television.,88,3
16,Taping a movie off the television.,89,3
16,Taping a movie off the television.,90,3
16,Taping a movie off the television.,91,3
16,Taping a movie off the television.,92,3
16,Taping a movie off the television.,93,3
16,Taping a movie off the television.,94,3
16,Taping a movie off the television.,95,3
16,Taping a movie off the television.,96,3
16,Taping a movie off the television.,97,3
16,Taping a movie off the television.,98,3
16,Taping a movie off the television.,99,3
17,Returning merchandise after trying it and not liking it.,0,3
17,Returning merchandise after trying it and not liking it.,1,3
17,Returning merchandise after trying it and not liking it.,2,3
17,Returning merchandise after trying it and not liking it.,3,3
17,Returning merchandise after trying it and not liking it.,4,3
17,Returning merchandise after trying it and not liking it.,5,3
17,Returning merchandise after trying it and not liking it.,6,3
17,Returning merchandise after trying it and not liking it.,7,3
17,Returning merchandise after trying it and not liking it.,8,3
17,Returning merchandise after trying it and not liking it.,9,3
17,Returning merchandise after trying it and not liking it.,10,3
17,Returning merchandise after trying it and not liking it.,11,3
17,Returning merchandise after trying it and not liking it.,12,3
17,Returning merchandise after trying it and not liking it.,13,3
17,Returning merchandise after trying it and not liking it.,14,3
17,Returning merchandise after trying it and not liking it.,15,3
17,Returning merchandise after trying it and not liking it.,16,3
17,Returning merchandise after trying it and not liking it.,17,3
17,Returning merchandise after trying it and not liking it.,18,3
17,Returning merchandise after trying it and not liking it.,19,3
17,Returning merchandise after trying it and not liking it.,20,3
17,Returning merchandise after trying it and not liking it.,21,3
17,Returning merchandise after trying it and not liking it.,22,3
